X:Acc_TX-Body2-Model1(m/s^2),Y:Acc_TX-Body2-Model1(m/s^2),Y:Acc_TY-Body2-Model1(m/s^2),Y:Acc_TZ-Body2-Model1(m/s^2)
1.6602530,4.3452495,-5.8091778,0.0000000
1.6612530,4.3335557,-5.8043025,0.0000000
1.6622530,4.3219308,-5.7993334,0.0000000
1.6632530,4.3103747,-5.7942706,0.0000000
1.6642530,4.2988874,-5.7891143,0.0000000
1.6652530,4.2874687,-5.7838646,0.0000000
1.6662530,4.2761184,-5.7785217,0.0000000
1.6672530,4.2648365,-5.7730855,0.0000000
1.6682530,4.2536228,-5.7675564,0.0000000
1.6692530,4.2424773,-5.7619342,0.0000000
1.6702530,4.2313996,-5.7562193,0.0000000
1.6712530,4.2203899,-5.7504117,0.0000000
1.6722530,4.2094478,-5.7445114,0.0000000
1.6732530,4.1985732,-5.7385187,0.0000000
1.6742530,4.1877661,-5.7324336,0.0000000
1.6752530,4.1770263,-5.7262563,0.0000000
1.6762530,4.1663536,-5.7199868,0.0000000
1.6772530,4.1557479,-5.7136253,0.0000000
1.6782530,4.1452090,-5.7071719,0.0000000
1.6792530,4.1347368,-5.7006267,0.0000000
1.6802530,4.1243311,-5.6939897,0.0000000
1.6812530,4.1139918,-5.6872612,0.0000000
1.6822530,4.1037187,-5.6804412,0.0000000
1.6832530,4.0935117,-5.6735298,0.0000000
1.6842530,4.0833705,-5.6665271,0.0000000
1.6852530,4.0732951,-5.6594333,0.0000000
1.6862530,4.0632852,-5.6522483,0.0000000
1.6872530,4.0533407,-5.6449725,0.0000000
1.6882530,4.0434615,-5.6376057,0.0000000
1.6892530,4.0336473,-5.6301483,0.0000000
1.6902530,4.0238979,-5.6226001,0.0000000
1.6912530,4.0142133,-5.6149615,0.0000000
1.6922530,4.0045931,-5.6072324,0.0000000
1.6932530,3.9950373,-5.5994129,0.0000000
1.6942530,3.9855456,-5.5915033,0.0000000
1.6952530,3.9761179,-5.5835034,0.0000000
1.6962530,3.9667539,-5.5754136,0.0000000
1.6972530,3.9574535,-5.5672338,0.0000000
1.6982530,3.9482165,-5.5589643,0.0000000
1.6992530,3.9390427,-5.5506049,0.0000000
1.7002530,3.9299319,-5.5421560,0.0000000
1.7012530,3.9208838,-5.5336176,0.0000000
1.7022530,3.9118984,-5.5249897,0.0000000
1.7032530,3.9029753,-5.5162725,0.0000000
1.7042530,3.8941145,-5.5074661,0.0000000
1.7052530,3.8853156,-5.4985706,0.0000000
1.7062530,3.8765784,-5.4895861,0.0000000
1.7072530,3.8679028,-5.4805127,0.0000000
1.7082530,3.8592886,-5.4713504,0.0000000
1.7092530,3.8507354,-5.4620995,0.0000000
1.7102530,3.8422432,-5.4527600,0.0000000
1.7112530,3.8338116,-5.4433320,0.0000000
1.7122530,3.8254406,-5.4338156,0.0000000
1.7132530,3.8171297,-5.4242109,0.0000000
1.7142530,3.8088788,-5.4145180,0.0000000
1.7152530,3.8006878,-5.4047371,0.0000000
1.7162530,3.7925563,-5.3948682,0.0000000
1.7172530,3.7844841,-5.3849114,0.0000000
1.7182530,3.7764710,-5.3748669,0.0000000
1.7192530,3.7685167,-5.3647347,0.0000000
1.7202530,3.7606210,-5.3545150,0.0000000
1.7212530,3.7527837,-5.3442079,0.0000000
1.7222530,3.7450045,-5.3338134,0.0000000
1.7232530,3.7372832,-5.3233317,0.0000000
1.7242530,3.7296196,-5.3127630,0.0000000
1.7252530,3.7220133,-5.3021072,0.0000000
1.7262530,3.7144641,-5.2913646,0.0000000
1.7272530,3.7069718,-5.2805352,0.0000000
1.7282530,3.6995361,-5.2696192,0.0000000
1.7292530,3.6921568,-5.2586166,0.0000000
1.7302530,3.6848336,-5.2475276,0.0000000
1.7312530,3.6775662,-5.2363523,0.0000000
1.7322530,3.6703544,-5.2250909,0.0000000
1.7332530,3.6631979,-5.2137434,0.0000000
1.7342530,3.6560965,-5.2023100,0.0000000
1.7352530,3.6490498,-5.1907907,0.0000000
1.7362530,3.6420576,-5.1791858,0.0000000
1.7372530,3.6351196,-5.1674953,0.0000000
1.7382530,3.6282356,-5.1557194,0.0000000
1.7392530,3.6214052,-5.1438582,0.0000000
1.7402530,3.6146282,-5.1319118,0.0000000
1.7412530,3.6079043,-5.1198803,0.0000000
1.7422530,3.6012332,-5.1077640,0.0000000
1.7432530,3.5946147,-5.0955629,0.0000000
1.7442530,3.5880483,-5.0832771,0.0000000
1.7452530,3.5815340,-5.0709068,0.0000000
1.7462530,3.5750712,-5.0584522,0.0000000
1.7472530,3.5686598,-5.0459134,0.0000000
1.7482530,3.5622995,-5.0332905,0.0000000
1.7492530,3.5559899,-5.0205837,0.0000000
1.7502530,3.5497308,-5.0077930,0.0000000
1.7512530,3.5435218,-4.9949188,0.0000000
1.7522530,3.5373626,-4.9819611,0.0000000
1.7532530,3.5312529,-4.9689200,0.0000000
1.7542530,3.5251925,-4.9557958,0.0000000
1.7552530,3.5191809,-4.9425886,0.0000000
1.7562530,3.5132180,-4.9292985,0.0000000
1.7572530,3.5073032,-4.9159257,0.0000000
1.7582530,3.5014365,-4.9024704,0.0000000
1.7592530,3.4956173,-4.8889328,0.0000000
1.7602530,3.4898454,-4.8753130,0.0000000
1.7612530,3.4841205,-4.8616111,0.0000000
1.7622530,3.4784422,-4.8478274,0.0000000
1.7632530,3.4728102,-4.8339621,0.0000000
1.7642530,3.4672241,-4.8200153,0.0000000
1.7652530,3.4616837,-4.8059871,0.0000000
1.7662530,3.4561886,-4.7918779,0.0000000
1.7672530,3.4507384,-4.7776878,0.0000000
1.7682530,3.4453327,-4.7634169,0.0000000
1.7692530,3.4399714,-4.7490654,0.0000000
1.7702530,3.4346539,-4.7346337,0.0000000
1.7712530,3.4293800,-4.7201218,0.0000000
1.7722530,3.4241492,-4.7055299,0.0000000
1.7732530,3.4189614,-4.6908584,0.0000000
1.7742530,3.4138159,-4.6761073,0.0000000
1.7752530,3.4087126,-4.6612769,0.0000000
1.7762530,3.4036511,-4.6463674,0.0000000
1.7772530,3.3986309,-4.6313790,0.0000000
1.7782530,3.3936517,-4.6163120,0.0000000
1.7792530,3.3887132,-4.6011666,0.0000000
1.7802530,3.3838150,-4.5859430,0.0000000
1.7812530,3.3789566,-4.5706414,0.0000000
1.7822530,3.3741378,-4.5552621,0.0000000
1.7832530,3.3693581,-4.5398053,0.0000000
1.7842530,3.3646172,-4.5242713,0.0000000
1.7852530,3.3599146,-4.5086603,0.0000000
1.7862530,3.3552501,-4.4929725,0.0000000
1.7872530,3.3506231,-4.4772083,0.0000000
1.7882530,3.3460333,-4.4613678,0.0000000
1.7892530,3.3414803,-4.4454514,0.0000000
1.7902530,3.3369637,-4.4294593,0.0000000
1.7912530,3.3324831,-4.4133918,0.0000000
1.7922530,3.3280382,-4.3972491,0.0000000
1.7932530,3.3236284,-4.3810316,0.0000000
1.7942530,3.3192534,-4.3647394,0.0000000
1.7952530,3.3149128,-4.3483730,0.0000000
1.7962530,3.3106061,-4.3319326,0.0000000
1.7972530,3.3063331,-4.3154185,0.0000000
1.7982530,3.3020931,-4.2988310,0.0000000
1.7992530,3.2978859,-4.2821704,0.0000000
1.8002530,3.2937109,-4.2654370,0.0000000
1.8012530,3.2895679,-4.2486311,0.0000000
1.8022530,3.2854562,-4.2317531,0.0000000
1.8032530,3.2813756,-4.2148033,0.0000000
1.8042530,3.2773255,-4.1977819,0.0000000
1.8052530,3.2733056,-4.1806894,0.0000000
1.8062530,3.2693154,-4.1635261,0.0000000
1.8072530,3.2653545,-4.1462923,0.0000000
1.8082530,3.2614224,-4.1289884,0.0000000
1.8092530,3.2575187,-4.1116147,0.0000000
1.8102530,3.2536429,-4.0941715,0.0000000
1.8112530,3.2497945,-4.0766593,0.0000000
1.8122530,3.2459733,-4.0590785,0.0000000
1.8132530,3.2421785,-4.0414293,0.0000000
1.8142530,3.2384099,-4.0237122,0.0000000
1.8152530,3.2346670,-4.0059275,0.0000000
1.8162530,3.2309493,-3.9880757,0.0000000
1.8172530,3.2272562,-3.9701571,0.0000000
1.8182530,3.2235875,-3.9521721,0.0000000
1.8192530,3.2199425,-3.9341212,0.0000000
1.8202530,3.2163209,-3.9160048,0.0000000
1.8212530,3.2127221,-3.8978232,0.0000000
1.8222530,3.2091457,-3.8795769,0.0000000
1.8232530,3.2055912,-3.8612664,0.0000000
1.8242530,3.2020581,-3.8428920,0.0000000
1.8252530,3.1985459,-3.8244542,0.0000000
1.8262530,3.1950541,-3.8059534,0.0000000
1.8272530,3.1915823,-3.7873902,0.0000000
1.8282530,3.1881300,-3.7687649,0.0000000
1.8292530,3.1846966,-3.7500780,0.0000000
1.8302530,3.1812817,-3.7313300,0.0000000
1.8312530,3.1778848,-3.7125214,0.0000000
1.8322530,3.1745053,-3.6936526,0.0000000
1.8332530,3.1711428,-3.6747242,0.0000000
1.8342530,3.1677968,-3.6557366,0.0000000
1.8352530,3.1644667,-3.6366903,0.0000000
1.8362530,3.1611521,-3.6175858,0.0000000
1.8372530,3.1578524,-3.5984237,0.0000000
1.8382530,3.1545671,-3.5792045,0.0000000
1.8392530,3.1512957,-3.5599286,0.0000000
1.8402530,3.1480377,-3.5405967,0.0000000
1.8412530,3.1447925,-3.5212092,0.0000000
1.8422530,3.1415597,-3.5017667,0.0000000
1.8432530,3.1383387,-3.4822698,0.0000000
1.8442530,3.1351290,-3.4627191,0.0000000
1.8452530,3.1319300,-3.4431149,0.0000000
1.8462530,3.1287413,-3.4234581,0.0000000
1.8472530,3.1255622,-3.4037490,0.0000000
1.8482530,3.1223923,-3.3839884,0.0000000
1.8492530,3.1192310,-3.3641768,0.0000000
1.8502530,3.1160777,-3.3443147,0.0000000
1.8512530,3.1129320,-3.3244029,0.0000000
1.8522530,3.1097933,-3.3044419,0.0000000
1.8532530,3.1066610,-3.2844323,0.0000000
1.8542530,3.1035346,-3.2643748,0.0000000
1.8552530,3.1004136,-3.2442699,0.0000000
1.8562530,3.0972973,-3.2241184,0.0000000
1.8572530,3.0941853,-3.2039209,0.0000000
1.8582530,3.0910769,-3.1836779,0.0000000
1.8592530,3.0879717,-3.1633903,0.0000000
1.8602530,3.0848690,-3.1430586,0.0000000
1.8612530,3.0817683,-3.1226835,0.0000000
1.8622530,3.0786690,-3.1022657,0.0000000
1.8632530,3.0755706,-3.0818059,0.0000000
1.8642530,3.0724725,-3.0613048,0.0000000
1.8652530,3.0693741,-3.0407630,0.0000000
1.8662530,3.0662749,-3.0201813,0.0000000
1.8672530,3.0631743,-2.9995605,0.0000000
1.8682530,3.0600717,-2.9789011,0.0000000
1.8692530,3.0569665,-2.9582041,0.0000000
1.8702530,3.0538583,-2.9374700,0.0000000
1.8712530,3.0507462,-2.9166996,0.0000000
1.8722530,3.0476299,-2.8958937,0.0000000
1.8732530,3.0445088,-2.8750530,0.0000000
1.8742530,3.0413822,-2.8541784,0.0000000
1.8752530,3.0382495,-2.8332705,0.0000000
1.8762530,3.0351102,-2.8123302,0.0000000
1.8772530,3.0319637,-2.7913582,0.0000000
1.8782530,3.0288094,-2.7703554,0.0000000
1.8792530,3.0256467,-2.7493225,0.0000000
1.8802530,3.0224751,-2.7282603,0.0000000
1.8812530,3.0192939,-2.7071697,0.0000000
1.8822530,3.0161025,-2.6860514,0.0000000
1.8832530,3.0129004,-2.6649064,0.0000000
1.8842530,3.0096869,-2.6437354,0.0000000
1.8852530,3.0064615,-2.6225393,0.0000000
1.8862530,3.0032236,-2.6013189,0.0000000
1.8872530,2.9999725,-2.5800751,0.0000000
1.8882530,2.9967077,-2.5588087,0.0000000
1.8892530,2.9934286,-2.5375207,0.0000000
1.8902530,2.9901345,-2.5162119,0.0000000
1.8912530,2.9868250,-2.4948831,0.0000000
1.8922530,2.9834993,-2.4735353,0.0000000
1.8932530,2.9801569,-2.4521694,0.0000000
1.8942530,2.9767972,-2.4307863,0.0000000
1.8952530,2.9734195,-2.4093869,0.0000000
1.8962530,2.9700233,-2.3879721,0.0000000
1.8972530,2.9666080,-2.3665428,0.0000000
1.8982530,2.9631730,-2.3451000,0.0000000
1.8992530,2.9597176,-2.3236445,0.0000000
1.9002530,2.9562413,-2.3021775,0.0000000
1.9012530,2.9527434,-2.2806997,0.0000000
1.9022530,2.9492234,-2.2592123,0.0000000
1.9032530,2.9456807,-2.2377160,0.0000000
1.9042530,2.9421146,-2.2162120,0.0000000
1.9052530,2.9385245,-2.1947011,0.0000000
1.9062530,2.9349099,-2.1731844,0.0000000
1.9072530,2.9312702,-2.1516629,0.0000000
1.9082530,2.9276047,-2.1301375,0.0000000
1.9092530,2.9239128,-2.1086093,0.0000000
1.9102530,2.9201939,-2.0870793,0.0000000
1.9112530,2.9164475,-2.0655485,0.0000000
1.9122530,2.9126729,-2.0440179,0.0000000
1.9132530,2.9088695,-2.0224885,0.0000000
1.9142530,2.9050368,-2.0009614,0.0000000
1.9152530,2.9011741,-1.9794377,0.0000000
1.9162530,2.8972808,-1.9579183,0.0000000
1.9172530,2.8933564,-1.9364043,0.0000000
1.9182530,2.8894002,-1.9148968,0.0000000
1.9192530,2.8854116,-1.8933969,0.0000000
1.9202530,2.8813901,-1.8719056,0.0000000
1.9212530,2.8773350,-1.8504240,0.0000000
1.9222530,2.8732458,-1.8289532,0.0000000
1.9232530,2.8691219,-1.8074942,0.0000000
1.9242530,2.8649626,-1.7860482,0.0000000
1.9252530,2.8607674,-1.7646162,0.0000000
1.9262530,2.8565357,-1.7431994,0.0000000
1.9272530,2.8522669,-1.7217989,0.0000000
1.9282530,2.8479605,-1.7004157,0.0000000
1.9292530,2.8436158,-1.6790511,0.0000000
1.9302530,2.8392322,-1.6577061,0.0000000
1.9312530,2.8348092,-1.6363818,0.0000000
1.9322530,2.8303462,-1.6150794,0.0000000
1.9332530,2.8258427,-1.5938000,0.0000000
1.9342530,2.8212979,-1.5725448,0.0000000
1.9352530,2.8167115,-1.5513149,0.0000000
1.9362530,2.8120828,-1.5301115,0.0000000
1.9372530,2.8074111,-1.5089356,0.0000000
1.9382530,2.8026961,-1.4877886,0.0000000
1.9392530,2.7979370,-1.4666714,0.0000000
1.9402530,2.7931334,-1.4455854,0.0000000
1.9412530,2.7882847,-1.4245316,0.0000000
1.9422530,2.7833902,-1.4035113,0.0000000
1.9432530,2.7784496,-1.3825256,0.0000000
1.9442530,2.7734621,-1.3615758,0.0000000
1.9452530,2.7684273,-1.3406629,0.0000000
1.9462530,2.7633446,-1.3197882,0.0000000
1.9472530,2.7582135,-1.2989528,0.0000000
1.9482530,2.7530334,-1.2781580,0.0000000
1.9492530,2.7478038,-1.2574050,0.0000000
1.9502530,2.7425241,-1.2366949,0.0000000
1.9512530,2.7371938,-1.2160290,0.0000000
1.9522530,2.7318125,-1.1954085,0.0000000
1.9532530,2.7263795,-1.1748345,0.0000000
1.9542530,2.7208943,-1.1543083,0.0000000
1.9552530,2.7153564,-1.1338311,0.0000000
1.9562530,2.7097653,-1.1134041,0.0000000
1.9572530,2.7041205,-1.0930285,0.0000000
1.9582530,2.6984215,-1.0727055,0.0000000
1.9592530,2.6926677,-1.0524364,0.0000000
1.9602530,2.6868587,-1.0322224,0.0000000
1.9612530,2.6809939,-1.0120647,0.0000000
1.9622530,2.6750729,-0.99196448,0.0000000
1.9632530,2.6690952,-0.97192301,0.0000000
1.9642530,2.6630602,-0.95194150,0.0000000
1.9652530,2.6569675,-0.93202117,0.0000000
1.9662530,2.6508167,-0.91216326,0.0000000
1.9672530,2.6446072,-0.89236899,0.0000000
1.9682530,2.6383386,-0.87263957,0.0000000
1.9692530,2.6320103,-0.85297624,0.0000000
1.9702530,2.6256220,-0.83338023,0.0000000
1.9712530,2.6191732,-0.81385276,0.0000000
1.9722530,2.6126634,-0.79439504,0.0000000
1.9732530,2.6060922,-0.77500832,0.0000000
1.9742530,2.5994590,-0.75569380,0.0000000
1.9752530,2.5927636,-0.73645272,0.0000000
1.9762530,2.5860054,-0.71728629,0.0000000
1.9772530,2.5791840,-0.69819573,0.0000000
1.9782530,2.5722990,-0.67918227,0.0000000
1.9792530,2.5653500,-0.66024712,0.0000000
1.9802530,2.5583364,-0.64139149,0.0000000
1.9812530,2.5512581,-0.62261660,0.0000000
1.9822530,2.5441144,-0.60392367,0.0000000
1.9832530,2.5369051,-0.58531389,0.0000000
1.9842530,2.5296296,-0.56678848,0.0000000
1.9852530,2.5222877,-0.54834864,0.0000000
1.9862530,2.5148789,-0.52999558,0.0000000
1.9872530,2.5074029,-0.51173049,0.0000000
1.9882530,2.4998593,-0.49355456,0.0000000
1.9892530,2.4922476,-0.47546899,0.0000000
1.9902530,2.4845676,-0.45747497,0.0000000
1.9912530,2.4768188,-0.43957368,0.0000000
1.9922530,2.4690010,-0.42176631,0.0000000
1.9932530,2.4611137,-0.40405403,0.0000000
1.9942530,2.4531567,-0.38643801,0.0000000
1.9952530,2.4451295,-0.36891942,0.0000000
1.9962530,2.4370319,-0.35149943,0.0000000
1.9972530,2.4288635,-0.33417920,0.0000000
1.9982530,2.4206240,-0.31695988,0.0000000
1.9992530,2.4123130,-0.29984261,0.0000000
2.0002530,2.4039303,-0.28282856,0.0000000
2.0012530,2.3954756,-0.26591884,0.0000000
2.0022530,2.3869486,-0.24911460,0.0000000
2.0032530,2.3783489,-0.23241696,0.0000000
2.0042530,2.3696762,-0.21582705,0.0000000
2.0052530,2.3609304,-0.19934597,0.0000000
2.0062530,2.3521111,-0.18297484,0.0000000
2.0072530,2.3432180,-0.16671476,0.0000000
2.0082530,2.3342509,-0.15056683,0.0000000
2.0092530,2.3252096,-0.13453212,0.0000000
2.0102530,2.3160937,-0.11861173,0.0000000
2.0112530,2.3069030,-0.10280673,0.0000000
2.0122530,2.2976374,-0.087118177,0.0000000
2.0132530,2.2882965,-0.071547138,0.0000000
2.0142530,2.2788801,-0.056094662,0.0000000
2.0152530,2.2693880,-0.040761790,0.0000000
2.0162530,2.2598200,-0.025549558,0.0000000
2.0172530,2.2501759,-0.010458990,0.0000000
2.0182530,2.2404554,0.0045088943,0.0000000
2.0192530,2.2306585,0.019353088,0.0000000
2.0202530,2.2207848,0.034072591,0.0000000
2.0212530,2.2108342,0.048666412,0.0000000
2.0222530,2.2008066,0.063133572,0.0000000
2.0232530,2.1907017,0.077473097,0.0000000
2.0242530,2.1805194,0.091684027,0.0000000
2.0252530,2.1702596,0.10576541,0.0000000
2.0262530,2.1599220,0.11971630,0.0000000
2.0272530,2.1495066,0.13353577,0.0000000
2.0282530,2.1390132,0.14722290,0.0000000
2.0292530,2.1284416,0.16077678,0.0000000
2.0302530,2.1177917,0.17419650,0.0000000
2.0312530,2.1070635,0.18748117,0.0000000
2.0322530,2.0962568,0.20062993,0.0000000
2.0332530,2.0853715,0.21364190,0.0000000
2.0342530,2.0744074,0.22651623,0.0000000
2.0352530,2.0633646,0.23925207,0.0000000
2.0362530,2.0522428,0.25184859,0.0000000
2.0372530,2.0410421,0.26430498,0.0000000
2.0382530,2.0297623,0.27662042,0.0000000
2.0392530,2.0184034,0.28879411,0.0000000
2.0402530,2.0069653,0.30082529,0.0000000
2.0412530,1.9954479,0.31271316,0.0000000
2.0422530,1.9838513,0.32445698,0.0000000
2.0432530,1.9721753,0.33605601,0.0000000
2.0442530,1.9604199,0.34750950,0.0000000
2.0452530,1.9485851,0.35881675,0.0000000
2.0462530,1.9366708,0.36997704,0.0000000
2.0472530,1.9246770,0.38098968,0.0000000
2.0482530,1.9126038,0.39185400,0.0000000
2.0492530,1.9004511,0.40256933,0.0000000
2.0502530,1.8882189,0.41313503,0.0000000
2.0512530,1.8759072,0.42355044,0.0000000
2.0522530,1.8635159,0.43381496,0.0000000
2.0532530,1.8510453,0.44392798,0.0000000
2.0542530,1.8384951,0.45388889,0.0000000
2.0552530,1.8258655,0.46369713,0.0000000
2.0562530,1.8131566,0.47335213,0.0000000
2.0572530,1.8003682,0.48285334,0.0000000
2.0582530,1.7875006,0.49220022,0.0000000
2.0592530,1.7745537,0.50139227,0.0000000
2.0602530,1.7615275,0.51042896,0.0000000
2.0612530,1.7484222,0.51930983,0.0000000
2.0622530,1.7352378,0.52803439,0.0000000
2.0632530,1.7219744,0.53660218,0.0000000
2.0642530,1.7086320,0.54501277,0.0000000
2.0652530,1.6952108,0.55326573,0.0000000
2.0662530,1.6817108,0.56136065,0.0000000
2.0672530,1.6681321,0.56929714,0.0000000
2.0682530,1.6544748,0.57707482,0.0000000
2.0692530,1.6407390,0.58469333,0.0000000
2.0702530,1.6269249,0.59215233,0.0000000
2.0712530,1.6130324,0.59945148,0.0000000
2.0722530,1.5990618,0.60659047,0.0000000
2.0732530,1.5850132,0.61356902,0.0000000
2.0742530,1.5708867,0.62038684,0.0000000
2.0752530,1.5566824,0.62704368,0.0000000
2.0762530,1.5424004,0.63353928,0.0000000
2.0772530,1.5280410,0.63987342,0.0000000
2.0782530,1.5136042,0.64604588,0.0000000
2.0792530,1.4990902,0.65205649,0.0000000
2.0802530,1.4844991,0.65790505,0.0000000
2.0812530,1.4698312,0.66359142,0.0000000
2.0822530,1.4550865,0.66911544,0.0000000
2.0832530,1.4402652,0.67447700,0.0000000
2.0842530,1.4253676,0.67967599,0.0000000
2.0852530,1.4103937,0.68471231,0.0000000
2.0862530,1.3953438,0.68958590,0.0000000
2.0872530,1.3802180,0.69429671,0.0000000
2.0882530,1.3650165,0.69884469,0.0000000
2.0892530,1.3497396,0.70322983,0.0000000
2.0902530,1.3343874,0.70745213,0.0000000
2.0912530,1.3189600,0.71151159,0.0000000
2.0922530,1.3034578,0.71540827,0.0000000
2.0932530,1.2878809,0.71914220,0.0000000
2.0942530,1.2722294,0.72271347,0.0000000
2.0952530,1.2565038,0.72612215,0.0000000
2.0962530,1.2407040,0.72936835,0.0000000
2.0972530,1.2248304,0.73245220,0.0000000
2.0982530,1.2088831,0.73537384,0.0000000
2.0992530,1.1928625,0.73813342,0.0000000
2.1002530,1.1767687,0.74073112,0.0000000
2.1012530,1.1606019,0.74316715,0.0000000
2.1022530,1.1443624,0.74544171,0.0000000
2.1032530,1.1280503,0.74755503,0.0000000
2.1042530,1.1116661,0.74950736,0.0000000
2.1052530,1.0952098,0.75129897,0.0000000
2.1062530,1.0786817,0.75293014,0.0000000
2.1072530,1.0620820,0.75440118,0.0000000
2.1082530,1.0454111,0.75571240,0.0000000
2.1092530,1.0286691,0.75686415,0.0000000
2.1102530,1.0118563,0.75785678,0.0000000
2.1112530,0.99497290,0.75869066,0.0000000
2.1122530,0.97801921,0.75936619,0.0000000
2.1132530,0.96099545,0.75988377,0.0000000
2.1142530,0.94390189,0.76024384,0.0000000
2.1152530,0.92673877,0.76044683,0.0000000
2.1162530,0.90950635,0.76049320,0.0000000
2.1172530,0.89220488,0.76038345,0.0000000
2.1182530,0.87483463,0.76011805,0.0000000
2.1192530,0.85739585,0.75969754,0.0000000
2.1202530,0.83988880,0.75912244,0.0000000
2.1212530,0.82231374,0.75839329,0.0000000
2.1222530,0.80467093,0.75751068,0.0000000
2.1232530,0.78696063,0.75647517,0.0000000
2.1242530,0.76918310,0.75528737,0.0000000
2.1252530,0.75133862,0.75394790,0.0000000
2.1262530,0.73342742,0.75245740,0.0000000
2.1272530,0.71544979,0.75081651,0.0000000
2.1282530,0.69740598,0.74902590,0.0000000
2.1292530,0.67929625,0.74708626,0.0000000
2.1302530,0.66112087,0.74499829,0.0000000
2.1312530,0.64288010,0.74276271,0.0000000
2.1322530,0.62457420,0.74038025,0.0000000
2.1332530,0.60620343,0.73785166,0.0000000
2.1342530,0.58776805,0.73517772,0.0000000
2.1352530,0.56926832,0.73235920,0.0000000
2.1362530,0.55070450,0.72939691,0.0000000
2.1372530,0.53207684,0.72629166,0.0000000
2.1382530,0.51338562,0.72304429,0.0000000
2.1392530,0.49463107,0.71965563,0.0000000
2.1402530,0.47581347,0.71612656,0.0000000
2.1412530,0.45693305,0.71245795,0.0000000
2.1422530,0.43799008,0.70865069,0.0000000
2.1432530,0.41898481,0.70470570,0.0000000
2.1442530,0.39991747,0.70062390,0.0000000
2.1452530,0.38078834,0.69640622,0.0000000
2.1462530,0.36159764,0.69205363,0.0000000
2.1472530,0.34234562,0.68756710,0.0000000
2.1482530,0.32303254,0.68294760,0.0000000
2.1492530,0.30365862,0.67819613,0.0000000
2.1502530,0.28422411,0.67331371,0.0000000
2.1512530,0.26472924,0.66830137,0.0000000
2.1522530,0.24517426,0.66316014,0.0000000
2.1532530,0.22555938,0.65789109,0.0000000
2.1542530,0.20588484,0.65249527,0.0000000
2.1552530,0.18615087,0.64697378,0.0000000
2.1562530,0.16635770,0.64132771,0.0000000
2.1572530,0.14650554,0.63555816,0.0000000
2.1582530,0.12659461,0.62966627,0.0000000
2.1592530,0.10662513,0.62365317,0.0000000
2.1602530,0.086597320,0.61752001,0.0000000
2.1612530,0.066511382,0.61126794,0.0000000
2.1622530,0.046367527,0.60489815,0.0000000
2.1632530,0.026165958,0.59841182,0.0000000
2.1642530,0.0059068770,0.59181015,0.0000000
2.1652530,-0.014409518,0.58509436,0.0000000
2.1662530,-0.034783034,0.57826566,0.0000000
2.1672530,-0.055213478,0.57132529,0.0000000
2.1682530,-0.075700664,0.56427450,0.0000000
2.1692530,-0.096244408,0.55711454,0.0000000
2.1702530,-0.11684453,0.54984670,0.0000000
2.1712530,-0.13750085,0.54247224,0.0000000
2.1722530,-0.15821320,0.53499246,0.0000000
2.1732530,-0.17898142,0.52740867,0.0000000
2.1742530,-0.19980533,0.51972217,0.0000000
2.1752530,-0.22068477,0.51193430,0.0000000
2.1762530,-0.24161959,0.50404638,0.0000000
2.1772530,-0.26260964,0.49605977,0.0000000
2.1782530,-0.28365477,0.48797581,0.0000000
2.1792530,-0.30475483,0.47979587,0.0000000
2.1802530,-0.32590969,0.47152132,0.0000000
2.1812530,-0.34711921,0.46315356,0.0000000
2.1822530,-0.36838326,0.45469397,0.0000000
2.1832530,-0.38970172,0.44614395,0.0000000
2.1842530,-0.41107446,0.43750492,0.0000000
2.1852530,-0.43250137,0.42877829,0.0000000
2.1862530,-0.45398233,0.41996550,0.0000000
2.1872530,-0.47551724,0.41106798,0.0000000
2.1882530,-0.49710600,0.40208717,0.0000000
2.1892530,-0.51874851,0.39302454,0.0000000
2.1902530,-0.54044468,0.38388153,0.0000000
2.1912530,-0.56219442,0.37465963,0.0000000
2.1922530,-0.58399764,0.36536030,0.0000000
2.1932530,-0.60585428,0.35598503,0.0000000
2.1942530,-0.62776426,0.34653531,0.0000000
2.1952530,-0.64972751,0.33701264,0.0000000
2.1962530,-0.67174397,0.32741853,0.0000000
2.1972530,-0.69381359,0.31775447,0.0000000
2.1982530,-0.71593631,0.30802200,0.0000000
2.1992530,-0.73811209,0.29822264,0.0000000
2.2002530,-0.76034089,0.28835791,0.0000000
2.2012530,-0.78262268,0.27842936,0.0000000
2.2022530,-0.80495742,0.26843852,0.0000000
2.2032530,-0.82734509,0.25838695,0.0000000
2.2042530,-0.84978568,0.24827618,0.0000000
2.2052530,-0.87227917,0.23810779,0.0000000
2.2062530,-0.89482556,0.22788334,0.0000000
2.2072530,-0.91742484,0.21760439,0.0000000
2.2082530,-0.94007702,0.20727252,0.0000000
2.2092530,-0.96278211,0.19688930,0.0000000
2.2102530,-0.98554013,0.18645632,0.0000000
2.2112530,-1.0083511,0.17597516,0.0000000
2.2122530,-1.0312150,0.16544741,0.0000000
2.2132530,-1.0541320,0.15487467,0.0000000
2.2142530,-1.0771020,0.14425853,0.0000000
2.2152530,-1.1001251,0.13360059,0.0000000
2.2162530,-1.1232013,0.12290246,0.0000000
2.2172530,-1.1463307,0.11216574,0.0000000
2.2182530,-1.1695134,0.10139205,0.0000000
2.2192530,-1.1927495,0.090582991,0.0000000
2.2202530,-1.2160389,0.079740190,0.0000000
